,timestamp,time,build-number,build-tag,log-level,sbf-remote-com-port,vsp-remote-com-port,corrections-remote-com-port,nmea-remote-com-port,sbf-local-com-port,vsp-local-com-port,corrections-local-com-port,vsp-local-tcp-port,corrections-local-udp-port,vsp-enabled,corrections-enabled,sbf-enabled,log-messages,correction-feed-type,multicast-receive-enabled,multicast-receive-port,multicast-receive-addr,multicast-receive-interface,messages-received,raw-logged-bytes,received-telnet-bytes,sent-corr-bytes,sent-corr-packets,sent-telnet-bytes,time-since-gga,time-since-sent,UTC,diff-age,lat,lon,quality,sats,stnRef,hdop,lat-dev,lon-dev,sogk,sogm,cogt
11361,1674217065.0192497,2023 01 20 12:17:45.019,,,,,,,,,,,,,,,,,,,,,,26911.0,0.0,0.0,0.0,0.0,0.0,,1674217065.0191004,121745.0,,,,0.0,0.0,,,,,,,
11362,1674217066.0158963,2023 01 20 12:17:46.015,,,,,,,,,,,,,,,,,,,,,,26915.0,0.0,0.0,0.0,0.0,0.0,,1674217066.0156915,121746.0,,,,0.0,0.0,,,,,,,
11363,1674217067.016117,2023 01 20 12:17:47.016,,,,,,,,,,,,,,,,,,,,,,26919.0,0.0,0.0,0.0,0.0,0.0,,1674217067.0159175,121747.0,,,,0.0,0.0,,,,,,,
11364,1674217068.0202415,2023 01 20 12:17:48.020,,,,,,,,,,,,,,,,,,,,,,26923.0,0.0,0.0,0.0,0.0,0.0,,1674217068.0200915,121748.0,,,,0.0,0.0,,,,,,,
11365,1674217069.0317016,2023 01 20 12:17:49.031,,,,,,,,,,,,,,,,,,,,,,26927.0,0.0,0.0,0.0,0.0,0.0,,1674217069.031552,121749.0,,,,0.0,0.0,,,,,,,
11366,1674217070.0169287,2023 01 20 12:17:50.016,,,,,,,,,,,,,,,,,,,,,,26931.0,0.0,0.0,0.0,0.0,0.0,,1674217070.016779,121750.0,,,,0.0,0.0,,,,,,,
11367,1674217071.0274713,2023 01 20 12:17:51.027,,,,,,,,,,,,,,,,,,,,,,26935.0,0.0,0.0,0.0,0.0,0.0,,1674217071.027322,121751.0,,,,0.0,0.0,,,,,,,
11368,1674217072.0287702,2023 01 20 12:17:52.028,,,,,,,,,,,,,,,,,,,,,,26939.0,0.0,0.0,0.0,0.0,0.0,,1674217072.0286186,121752.0,,,,0.0,0.0,,,,,,,
11369,1674217073.0166605,2023 01 20 12:17:53.016,,,,,,,,,,,,,,,,,,,,,,26943.0,0.0,0.0,0.0,0.0,0.0,,1674217073.016511,121753.0,,,,0.0,0.0,,,,,,,
11370,1674217074.0166903,2023 01 20 12:17:54.016,,,,,,,,,,,,,,,,,,,,,,26947.0,0.0,0.0,0.0,0.0,0.0,,1674217074.016541,121754.0,,,,0.0,0.0,,,,,,,
11371,1674217075.0203547,2023 01 20 12:17:55.020,,,,,,,,,,,,,,,,,,,,,,26951.0,0.0,0.0,0.0,0.0,0.0,,1674217075.0202043,121755.0,,,,0.0,0.0,,,,,,,
11372,1674217076.0204604,2023 01 20 12:17:56.020,,,,,,,,,,,,,,,,,,,,,,26955.0,0.0,0.0,0.0,0.0,0.0,,1674217076.0203123,121756.0,,,,0.0,0.0,,,,,,,
11373,1674217077.0197887,2023 01 20 12:17:57.019,,,,,,,,,,,,,,,,,,,,,,26959.0,0.0,0.0,0.0,0.0,0.0,,1674217077.0196416,121757.0,,,,0.0,0.0,,,,,,,
11374,1674217078.0163567,2023 01 20 12:17:58.016,,,,,,,,,,,,,,,,,,,,,,26963.0,0.0,0.0,0.0,0.0,0.0,,1674217078.0162055,121758.0,,,,0.0,0.0,,,,,,,
11375,1674217079.01584,2023 01 20 12:17:59.015,,,,,,,,,,,,,,,,,,,,,,26967.0,0.0,0.0,0.0,0.0,0.0,,1674217079.0156906,121759.0,,,,0.0,0.0,,,,,,,
11376,1674217080.02096,2023 01 20 12:18:00.020,,,,,,,,,,,,,,,,,,,,,,26971.0,0.0,0.0,0.0,0.0,0.0,,1674217080.020811,121800.0,,,,0.0,0.0,,,,,,,
11377,1674217081.0420818,2023 01 20 12:18:01.042,,,,,,,,,,,,,,,,,,,,,,26975.0,0.0,0.0,0.0,0.0,0.0,,1674217081.0419333,121801.0,,,,0.0,0.0,,,,,,,
11378,1674217082.0156183,2023 01 20 12:18:02.015,,,,,,,,,,,,,,,,,,,,,,26979.0,0.0,0.0,0.0,0.0,0.0,,1674217082.0154688,121802.0,,,,0.0,0.0,,,,,,,
11379,1674217083.0163786,2023 01 20 12:18:03.016,,,,,,,,,,,,,,,,,,,,,,26983.0,0.0,0.0,0.0,0.0,0.0,,1674217083.0161328,121803.0,,,,0.0,0.0,,,,,,,
11380,1674217084.0174432,2023 01 20 12:18:04.017,,,,,,,,,,,,,,,,,,,,,,26987.0,0.0,0.0,0.0,0.0,0.0,,1674217084.0172932,121804.0,,,,0.0,0.0,,,,,,,
11381,1674217085.0289807,2023 01 20 12:18:05.028,,,,,,,,,,,,,,,,,,,,,,26991.0,0.0,0.0,0.0,0.0,0.0,,1674217085.0288303,121805.0,,,,0.0,0.0,,,,,,,
11382,1674217086.0232763,2023 01 20 12:18:06.023,,,,,,,,,,,,,,,,,,,,,,26995.0,0.0,0.0,0.0,0.0,0.0,,1674217086.0231287,121806.0,,,,0.0,0.0,,,,,,,
11383,1674217087.0198631,2023 01 20 12:18:07.019,,,,,,,,,,,,,,,,,,,,,,26999.0,0.0,0.0,0.0,0.0,0.0,,1674217087.019713,121807.0,,,,0.0,0.0,,,,,,,
11384,1674217088.0159652,2023 01 20 12:18:08.015,,,,,,,,,,,,,,,,,,,,,,27003.0,0.0,0.0,0.0,0.0,0.0,,1674217088.0158155,121808.0,,,,0.0,0.0,,,,,,,
11385,1674217089.0200124,2023 01 20 12:18:09.020,,,,,,,,,,,,,,,,,,,,,,27007.0,0.0,0.0,0.0,0.0,0.0,,1674217089.0198612,121809.0,,,,0.0,0.0,,,,,,,
11386,1674217090.0157983,2023 01 20 12:18:10.015,,,,,,,,,,,,,,,,,,,,,,27011.0,0.0,0.0,0.0,0.0,0.0,,1674217090.0156505,121810.0,,,,0.0,0.0,,,,,,,
11387,1674217091.0196507,2023 01 20 12:18:11.019,,,,,,,,,,,,,,,,,,,,,,27015.0,0.0,0.0,0.0,0.0,0.0,,1674217091.0194998,121811.0,,,,0.0,0.0,,,,,,,
11388,1674217092.0198064,2023 01 20 12:18:12.019,,,,,,,,,,,,,,,,,,,,,,27019.0,0.0,0.0,0.0,0.0,0.0,,1674217092.0196574,121812.0,,,,0.0,0.0,,,,,,,
11389,1674217093.035782,2023 01 20 12:18:13.035,,,,,,,,,,,,,,,,,,,,,,27023.0,0.0,0.0,0.0,0.0,0.0,,1674217093.035633,121813.0,,,,0.0,0.0,,,,,,,
11390,1674217094.0267465,2023 01 20 12:18:14.026,,,,,,,,,,,,,,,,,,,,,,27027.0,0.0,0.0,0.0,0.0,0.0,,1674217094.0265155,121814.0,,,,0.0,0.0,,,,,,,
11391,1674217095.0204794,2023 01 20 12:18:15.020,,,,,,,,,,,,,,,,,,,,,,27031.0,0.0,0.0,0.0,0.0,0.0,,1674217095.020327,121815.0,,,,0.0,0.0,,,,,,,
11392,1674217096.035728,2023 01 20 12:18:16.035,,,,,,,,,,,,,,,,,,,,,,27035.0,0.0,0.0,0.0,0.0,0.0,,1674217096.03558,121816.0,,,,0.0,0.0,,,,,,,
11393,1674217097.0162659,2023 01 20 12:18:17.016,,,,,,,,,,,,,,,,,,,,,,27039.0,0.0,0.0,0.0,0.0,0.0,,1674217097.0161178,121817.0,,,,0.0,0.0,,,,,,,
11394,1674217098.0200634,2023 01 20 12:18:18.020,,,,,,,,,,,,,,,,,,,,,,27043.0,0.0,0.0,0.0,0.0,0.0,,1674217098.019915,121818.0,,,,0.0,0.0,,,,,,,
11395,1674217099.0157535,2023 01 20 12:18:19.015,,,,,,,,,,,,,,,,,,,,,,27047.0,0.0,0.0,0.0,0.0,0.0,,1674217099.0156016,121819.0,,,,0.0,0.0,,,,,,,
11396,1674217100.0170093,2023 01 20 12:18:20.017,,,,,,,,,,,,,,,,,,,,,,27051.0,0.0,0.0,0.0,0.0,0.0,,1674217100.016861,121820.0,,,,0.0,0.0,,,,,,,
11397,1674217101.0245252,2023 01 20 12:18:21.024,,,,,,,,,,,,,,,,,,,,,,27055.0,0.0,0.0,0.0,0.0,0.0,,1674217101.0243769,121821.0,,,,0.0,0.0,,,,,,,
11398,1674217102.0162992,2023 01 20 12:18:22.016,,,,,,,,,,,,,,,,,,,,,,27059.0,0.0,0.0,0.0,0.0,0.0,,1674217102.0161483,121822.0,,,,0.0,0.0,,,,,,,
11399,1674217103.01621,2023 01 20 12:18:23.016,,,,,,,,,,,,,,,,,,,,,,27063.0,0.0,0.0,0.0,0.0,0.0,,1674217103.0160608,121823.0,,,,0.0,0.0,,,,,,,
11400,1674217104.020893,2023 01 20 12:18:24.020,,,,,,,,,,,,,,,,,,,,,,27067.0,0.0,0.0,0.0,0.0,0.0,,1674217104.0207436,121824.0,,,,0.0,0.0,,,,,,,
11401,1674217105.016957,2023 01 20 12:18:25.016,,,,,,,,,,,,,,,,,,,,,,27071.0,0.0,0.0,0.0,0.0,0.0,,1674217105.0168085,121825.0,,,,0.0,0.0,,,,,,,
11402,1674217106.015393,2023 01 20 12:18:26.015,,,,,,,,,,,,,,,,,,,,,,27075.0,0.0,0.0,0.0,0.0,0.0,,1674217106.0152433,121826.0,,,,0.0,0.0,,,,,,,
11403,1674217107.02003,2023 01 20 12:18:27.020,,,,,,,,,,,,,,,,,,,,,,27079.0,0.0,0.0,0.0,0.0,0.0,,1674217107.0198812,121827.0,,,,0.0,0.0,,,,,,,
11404,1674217108.0360367,2023 01 20 12:18:28.036,,,,,,,,,,,,,,,,,,,,,,27083.0,0.0,0.0,0.0,0.0,0.0,,1674217108.035887,121828.0,,,,0.0,0.0,,,,,,,
11405,1674217109.0171251,2023 01 20 12:18:29.017,,,,,,,,,,,,,,,,,,,,,,27087.0,0.0,0.0,0.0,0.0,0.0,,1674217109.016976,121829.0,,,,0.0,0.0,,,,,,,
11406,1674217110.020138,2023 01 20 12:18:30.020,,,,,,,,,,,,,,,,,,,,,,27091.0,0.0,0.0,0.0,0.0,0.0,,1674217110.0199878,121830.0,,,,0.0,0.0,,,,,,,
11407,1674217111.0276024,2023 01 20 12:18:31.027,,,,,,,,,,,,,,,,,,,,,,27095.0,0.0,0.0,0.0,0.0,0.0,,1674217111.0274544,121831.0,,,,0.0,0.0,,,,,,,
11408,1674217112.0163124,2023 01 20 12:18:32.016,,,,,,,,,,,,,,,,,,,,,,27099.0,0.0,0.0,0.0,0.0,0.0,,1674217112.0161624,121832.0,,,,0.0,0.0,,,,,,,
11409,1674217113.0170639,2023 01 20 12:18:33.017,,,,,,,,,,,,,,,,,,,,,,27103.0,0.0,0.0,0.0,0.0,0.0,,1674217113.0169146,121833.0,,,,0.0,0.0,,,,,,,
11410,1674217114.0163383,2023 01 20 12:18:34.016,,,,,,,,,,,,,,,,,,,,,,27107.0,0.0,0.0,0.0,0.0,0.0,,1674217114.0161898,121834.0,,,,0.0,0.0,,,,,,,
11411,1674217115.0164666,2023 01 20 12:18:35.016,,,,,,,,,,,,,,,,,,,,,,27111.0,0.0,0.0,0.0,0.0,0.0,,1674217115.016317,121835.0,,,,0.0,0.0,,,,,,,
11412,1674217116.03787,2023 01 20 12:18:36.037,,,,,,,,,,,,,,,,,,,,,,27115.0,0.0,0.0,0.0,0.0,0.0,,1674217116.0377212,121836.0,,,,0.0,0.0,,,,,,,
11413,1674217117.0164647,2023 01 20 12:18:37.016,,,,,,,,,,,,,,,,,,,,,,27119.0,0.0,0.0,0.0,0.0,0.0,,1674217117.0163157,121837.0,,,,0.0,0.0,,,,,,,
11414,1674217118.0167189,2023 01 20 12:18:38.016,,,,,,,,,,,,,,,,,,,,,,27123.0,0.0,0.0,0.0,0.0,0.0,,1674217118.0165665,121838.0,,,,0.0,0.0,,,,,,,
11415,1674217119.031882,2023 01 20 12:18:39.031,,,,,,,,,,,,,,,,,,,,,,27127.0,0.0,0.0,0.0,0.0,0.0,,1674217119.03173,121839.0,,,,0.0,0.0,,,,,,,
11416,1674217120.0168583,2023 01 20 12:18:40.016,,,,,,,,,,,,,,,,,,,,,,27131.0,0.0,0.0,0.0,0.0,0.0,,1674217120.0167089,121840.0,,,,0.0,0.0,,,,,,,
11417,1674217121.0197387,2023 01 20 12:18:41.019,,,,,,,,,,,,,,,,,,,,,,27135.0,0.0,0.0,0.0,0.0,0.0,,1674217121.0195892,121841.0,,,,0.0,0.0,,,,,,,
11418,1674217122.023152,2023 01 20 12:18:42.023,,,,,,,,,,,,,,,,,,,,,,27139.0,0.0,0.0,0.0,0.0,0.0,,1674217122.022999,121842.0,,,,0.0,0.0,,,,,,,
11419,1674217123.0172315,2023 01 20 12:18:43.017,,,,,,,,,,,,,,,,,,,,,,27143.0,0.0,0.0,0.0,0.0,0.0,,1674217123.0170825,121843.0,,,,0.0,0.0,,,,,,,
11420,1674217124.021418,2023 01 20 12:18:44.021,,,,,,,,,,,,,,,,,,,,,,27147.0,0.0,0.0,0.0,0.0,0.0,,1674217124.021268,121844.0,,,,0.0,0.0,,,,,,,
11421,1674217125.0401807,2023 01 20 12:18:45.040,,,,,,,,,,,,,,,,,,,,,,27151.0,0.0,0.0,0.0,0.0,0.0,,1674217125.0400317,121845.0,,,,0.0,0.0,,,,,,,
11422,1674217126.0238783,2023 01 20 12:18:46.023,,,,,,,,,,,,,,,,,,,,,,27155.0,0.0,0.0,0.0,0.0,0.0,,1674217126.0237255,121846.0,,,,0.0,0.0,,,,,,,
11423,1674217127.023872,2023 01 20 12:18:47.023,,,,,,,,,,,,,,,,,,,,,,27159.0,0.0,0.0,0.0,0.0,0.0,,1674217127.0237205,121847.0,,,,0.0,0.0,,,,,,,
11424,1674217128.0276992,2023 01 20 12:18:48.027,,,,,,,,,,,,,,,,,,,,,,27163.0,0.0,0.0,0.0,0.0,0.0,,1674217128.027549,121848.0,,,,0.0,0.0,,,,,,,
11425,1674217129.0238006,2023 01 20 12:18:49.023,,,,,,,,,,,,,,,,,,,,,,27167.0,0.0,0.0,0.0,0.0,0.0,,1674217129.023652,121849.0,,,,0.0,0.0,,,,,,,
11426,1674217130.0176187,2023 01 20 12:18:50.017,,,,,,,,,,,,,,,,,,,,,,27171.0,0.0,0.0,0.0,0.0,0.0,,1674217130.017469,121850.0,,,,0.0,0.0,,,,,,,
11427,1674217131.021932,2023 01 20 12:18:51.021,,,,,,,,,,,,,,,,,,,,,,27175.0,0.0,0.0,0.0,0.0,0.0,,1674217131.021782,121851.0,,,,0.0,0.0,,,,,,,
11428,1674217132.0323465,2023 01 20 12:18:52.032,,,,,,,,,,,,,,,,,,,,,,27179.0,0.0,0.0,0.0,0.0,0.0,,1674217132.0321958,121852.0,,,,0.0,0.0,,,,,,,
11429,1674217133.0251827,2023 01 20 12:18:53.025,,,,,,,,,,,,,,,,,,,,,,27183.0,0.0,0.0,0.0,0.0,0.0,,1674217133.0250337,121853.0,,,,0.0,0.0,,,,,,,
11430,1674217134.0202577,2023 01 20 12:18:54.020,,,,,,,,,,,,,,,,,,,,,,27187.0,0.0,0.0,0.0,0.0,0.0,,1674217134.0201075,121854.0,,,,0.0,0.0,,,,,,,
11431,1674217135.015063,2023 01 20 12:18:55.015,,,,,,,,,,,,,,,,,,,,,,27191.0,0.0,0.0,0.0,0.0,0.0,,1674217135.0149128,121855.0,,,,0.0,0.0,,,,,,,
11432,1674217136.0165367,2023 01 20 12:18:56.016,,,,,,,,,,,,,,,,,,,,,,27195.0,0.0,0.0,0.0,0.0,0.0,,1674217136.0154834,121856.0,,,,0.0,0.0,,,,,,,
11433,1674217137.0192487,2023 01 20 12:18:57.019,,,,,,,,,,,,,,,,,,,,,,27199.0,0.0,0.0,0.0,0.0,0.0,,1674217137.019099,121857.0,,,,0.0,0.0,,,,,,,
11434,1674217138.014505,2023 01 20 12:18:58.014,,,,,,,,,,,,,,,,,,,,,,27203.0,0.0,0.0,0.0,0.0,0.0,,1674217138.0143552,121858.0,,,,0.0,0.0,,,,,,,
11435,1674217139.0350559,2023 01 20 12:18:59.035,,,,,,,,,,,,,,,,,,,,,,27207.0,0.0,0.0,0.0,0.0,0.0,,1674217139.0349066,121859.0,,,,0.0,0.0,,,,,,,
11436,1674217140.0250902,2023 01 20 12:19:00.025,,,,,,,,,,,,,,,,,,,,,,27211.0,0.0,0.0,0.0,0.0,0.0,,1674217140.0249424,121900.0,,,,0.0,0.0,,,,,,,
11437,1674217141.0230815,2023 01 20 12:19:01.023,,,,,,,,,,,,,,,,,,,,,,27215.0,0.0,0.0,0.0,0.0,0.0,,1674217141.0229335,121901.0,,,,0.0,0.0,,,,,,,
11438,1674217142.0351994,2023 01 20 12:19:02.035,,,,,,,,,,,,,,,,,,,,,,27219.0,0.0,0.0,0.0,0.0,0.0,,1674217142.035049,121902.0,,,,0.0,0.0,,,,,,,
11439,1674217143.0179455,2023 01 20 12:19:03.017,,,,,,,,,,,,,,,,,,,,,,27223.0,0.0,0.0,0.0,0.0,0.0,,1674217143.0177972,121903.0,,,,0.0,0.0,,,,,,,
11440,1674217144.0182662,2023 01 20 12:19:04.018,,,,,,,,,,,,,,,,,,,,,,27227.0,0.0,0.0,0.0,0.0,0.0,,1674217144.0181177,121904.0,,,,0.0,0.0,,,,,,,
11441,1674217145.0147333,2023 01 20 12:19:05.014,,,,,,,,,,,,,,,,,,,,,,27231.0,0.0,0.0,0.0,0.0,0.0,,1674217145.0145037,121905.0,,,,0.0,0.0,,,,,,,
11442,1674217146.0189085,2023 01 20 12:19:06.018,,,,,,,,,,,,,,,,,,,,,,27235.0,0.0,0.0,0.0,0.0,0.0,,1674217146.0187595,121906.0,,,,0.0,0.0,,,,,,,
11443,1674217147.0218744,2023 01 20 12:19:07.021,,,,,,,,,,,,,,,,,,,,,,27239.0,0.0,0.0,0.0,0.0,0.0,,1674217147.0217247,121907.0,,,,0.0,0.0,,,,,,,
11444,1674217148.0152826,2023 01 20 12:19:08.015,,,,,,,,,,,,,,,,,,,,,,27243.0,0.0,0.0,0.0,0.0,0.0,,1674217148.0151348,121908.0,,,,0.0,0.0,,,,,,,
11445,1674217149.0196736,2023 01 20 12:19:09.019,,,,,,,,,,,,,,,,,,,,,,27247.0,0.0,0.0,0.0,0.0,0.0,,1674217149.0195248,121909.0,,,,0.0,0.0,,,,,,,
11446,1674217150.0311708,2023 01 20 12:19:10.031,,,,,,,,,,,,,,,,,,,,,,27251.0,0.0,0.0,0.0,0.0,0.0,,1674217150.0310223,121910.0,,,,0.0,0.0,,,,,,,
11447,1674217151.0236375,2023 01 20 12:19:11.023,,,,,,,,,,,,,,,,,,,,,,27255.0,0.0,0.0,0.0,0.0,0.0,,1674217151.0234892,121911.0,,,,0.0,0.0,,,,,,,
11448,1674217152.020507,2023 01 20 12:19:12.020,,,,,,,,,,,,,,,,,,,,,,27259.0,0.0,0.0,0.0,0.0,0.0,,1674217152.0203578,121912.0,,,,0.0,0.0,,,,,,,
11449,1674217153.0162168,2023 01 20 12:19:13.016,,,,,,,,,,,,,,,,,,,,,,27263.0,0.0,0.0,0.0,0.0,0.0,,1674217153.016068,121913.0,,,,0.0,0.0,,,,,,,
11450,1674217154.0173376,2023 01 20 12:19:14.017,,,,,,,,,,,,,,,,,,,,,,27267.0,0.0,0.0,0.0,0.0,0.0,,1674217154.0171888,121914.0,,,,0.0,0.0,,,,,,,
11451,1674217155.0198023,2023 01 20 12:19:15.019,,,,,,,,,,,,,,,,,,,,,,27271.0,0.0,0.0,0.0,0.0,0.0,,1674217155.0195978,121915.0,,,,0.0,0.0,,,,,,,
11452,1674217156.0518968,2023 01 20 12:19:16.051,,,,,,,,,,,,,,,,,,,,,,27275.0,0.0,0.0,0.0,0.0,0.0,,1674217156.0516036,121916.0,,,,0.0,0.0,,,,,,,
11453,1674217157.015546,2023 01 20 12:19:17.015,,,,,,,,,,,,,,,,,,,,,,27279.0,0.0,0.0,0.0,0.0,0.0,,1674217157.015398,121917.0,,,,0.0,0.0,,,,,,,
11454,1674217158.03293,2023 01 20 12:19:18.032,,,,,,,,,,,,,,,,,,,,,,27283.0,0.0,0.0,0.0,0.0,0.0,,1674217158.0327797,121918.0,,,,0.0,0.0,,,,,,,
11455,1674217159.0158637,2023 01 20 12:19:19.015,,,,,,,,,,,,,,,,,,,,,,27287.0,0.0,0.0,0.0,0.0,0.0,,1674217159.0157156,121919.0,,,,0.0,0.0,,,,,,,
11456,1674217160.0154457,2023 01 20 12:19:20.015,,,,,,,,,,,,,,,,,,,,,,27291.0,0.0,0.0,0.0,0.0,0.0,,1674217160.0152953,121920.0,,,,0.0,0.0,,,,,,,
11457,1674217161.0204904,2023 01 20 12:19:21.020,,,,,,,,,,,,,,,,,,,,,,27295.0,0.0,0.0,0.0,0.0,0.0,,1674217161.0203412,121921.0,,,,0.0,0.0,,,,,,,
11458,1674217162.0285923,2023 01 20 12:19:22.028,,,,,,,,,,,,,,,,,,,,,,27299.0,0.0,0.0,0.0,0.0,0.0,,1674217162.0284429,121922.0,,,,0.0,0.0,,,,,,,
11459,1674217163.0153174,2023 01 20 12:19:23.015,,,,,,,,,,,,,,,,,,,,,,27303.0,0.0,0.0,0.0,0.0,0.0,,1674217163.0151677,121923.0,,,,0.0,0.0,,,,,,,
11460,1674217164.0203924,2023 01 20 12:19:24.020,,,,,,,,,,,,,,,,,,,,,,27307.0,0.0,0.0,0.0,0.0,0.0,,1674217164.0202446,121924.0,,,,0.0,0.0,,,,,,,
11461,1674217165.0165167,2023 01 20 12:19:25.016,,,,,,,,,,,,,,,,,,,,,,27311.0,0.0,0.0,0.0,0.0,0.0,,1674217165.016368,121925.0,,,,0.0,0.0,,,,,,,
11462,1674217166.0165656,2023 01 20 12:19:26.016,,,,,,,,,,,,,,,,,,,,,,27315.0,0.0,0.0,0.0,0.0,0.0,,1674217166.0164168,121926.0,,,,0.0,0.0,,,,,,,
11463,1674217167.0202127,2023 01 20 12:19:27.020,,,,,,,,,,,,,,,,,,,,,,27319.0,0.0,0.0,0.0,0.0,0.0,,1674217167.0200603,121927.0,,,,0.0,0.0,,,,,,,
11464,1674217168.0165775,2023 01 20 12:19:28.016,,,,,,,,,,,,,,,,,,,,,,27323.0,0.0,0.0,0.0,0.0,0.0,,1674217168.01643,121928.0,,,,0.0,0.0,,,,,,,
11465,1674217169.022027,2023 01 20 12:19:29.022,,,,,,,,,,,,,,,,,,,,,,27327.0,0.0,0.0,0.0,0.0,0.0,,1674217169.0218763,121929.0,,,,0.0,0.0,,,,,,,
11466,1674217170.0204575,2023 01 20 12:19:30.020,,,,,,,,,,,,,,,,,,,,,,27331.0,0.0,0.0,0.0,0.0,0.0,,1674217170.0203073,121930.0,,,,0.0,0.0,,,,,,,
11467,1674217171.0271482,2023 01 20 12:19:31.027,,,,,,,,,,,,,,,,,,,,,,27335.0,0.0,0.0,0.0,0.0,0.0,,1674217171.027,121931.0,,,,0.0,0.0,,,,,,,
11468,1674217172.0318315,2023 01 20 12:19:32.031,,,,,,,,,,,,,,,,,,,,,,27339.0,0.0,0.0,0.0,0.0,0.0,,1674217172.0316825,121932.0,,,,0.0,0.0,,,,,,,
11469,1674217173.0195265,2023 01 20 12:19:33.019,,,,,,,,,,,,,,,,,,,,,,27343.0,0.0,0.0,0.0,0.0,0.0,,1674217173.0193777,121933.0,,,,0.0,0.0,,,,,,,
11470,1674217174.0171947,2023 01 20 12:19:34.017,,,,,,,,,,,,,,,,,,,,,,27347.0,0.0,0.0,0.0,0.0,0.0,,1674217174.017048,121934.0,,,,0.0,0.0,,,,,,,
11471,1674217175.0200424,2023 01 20 12:19:35.020,,,,,,,,,,,,,,,,,,,,,,27351.0,0.0,0.0,0.0,0.0,0.0,,1674217175.019895,121935.0,,,,0.0,0.0,,,,,,,
11472,1674217176.016087,2023 01 20 12:19:36.016,,,,,,,,,,,,,,,,,,,,,,27355.0,0.0,0.0,0.0,0.0,0.0,,1674217176.0159383,121936.0,,,,0.0,0.0,,,,,,,
11473,1674217177.0351255,2023 01 20 12:19:37.035,,,,,,,,,,,,,,,,,,,,,,27359.0,0.0,0.0,0.0,0.0,0.0,,1674217177.0349374,121937.0,,,,0.0,0.0,,,,,,,
11474,1674217178.016379,2023 01 20 12:19:38.016,,,,,,,,,,,,,,,,,,,,,,27363.0,0.0,0.0,0.0,0.0,0.0,,1674217178.0162306,121938.0,,,,0.0,0.0,,,,,,,
11475,1674217179.020218,2023 01 20 12:19:39.020,,,,,,,,,,,,,,,,,,,,,,27367.0,0.0,0.0,0.0,0.0,0.0,,1674217179.0200672,121939.0,,,,0.0,0.0,,,,,,,
11476,1674217180.0174599,2023 01 20 12:19:40.017,,,,,,,,,,,,,,,,,,,,,,27371.0,0.0,0.0,0.0,0.0,0.0,,1674217180.0173082,121940.0,,,,0.0,0.0,,,,,,,
11477,1674217181.024928,2023 01 20 12:19:41.024,,,,,,,,,,,,,,,,,,,,,,27375.0,0.0,0.0,0.0,0.0,0.0,,1674217181.024778,121941.0,,,,0.0,0.0,,,,,,,
11478,1674217182.020058,2023 01 20 12:19:42.020,,,,,,,,,,,,,,,,,,,,,,27379.0,0.0,0.0,0.0,0.0,0.0,,1674217182.0198634,121942.0,,,,0.0,0.0,,,,,,,
11479,1674217183.0162268,2023 01 20 12:19:43.016,,,,,,,,,,,,,,,,,,,,,,27383.0,0.0,0.0,0.0,0.0,0.0,,1674217183.016076,121943.0,,,,0.0,0.0,,,,,,,
11480,1674217184.0182154,2023 01 20 12:19:44.018,,,,,,,,,,,,,,,,,,,,,,27387.0,0.0,0.0,0.0,0.0,0.0,,1674217184.0180666,121944.0,,,,0.0,0.0,,,,,,,
11481,1674217185.0198596,2023 01 20 12:19:45.019,,,,,,,,,,,,,,,,,,,,,,27391.0,0.0,0.0,0.0,0.0,0.0,,1674217185.019711,121945.0,,,,0.0,0.0,,,,,,,
11482,1674217186.0256608,2023 01 20 12:19:46.025,,,,,,,,,,,,,,,,,,,,,,27395.0,0.0,0.0,0.0,0.0,0.0,,1674217186.0255122,121946.0,,,,0.0,0.0,,,,,,,
11483,1674217187.0350523,2023 01 20 12:19:47.035,,,,,,,,,,,,,,,,,,,,,,27399.0,0.0,0.0,0.0,0.0,0.0,,1674217187.0349016,121947.0,,,,0.0,0.0,,,,,,,
11484,1674217188.029934,2023 01 20 12:19:48.029,,,,,,,,,,,,,,,,,,,,,,27403.0,0.0,0.0,0.0,0.0,0.0,,1674217188.029786,121948.0,,,,0.0,0.0,,,,,,,
11485,1674217189.0169764,2023 01 20 12:19:49.016,,,,,,,,,,,,,,,,,,,,,,27407.0,0.0,0.0,0.0,0.0,0.0,,1674217189.0168262,121949.0,,,,0.0,0.0,,,,,,,
11486,1674217190.0354283,2023 01 20 12:19:50.035,,,,,,,,,,,,,,,,,,,,,,27411.0,0.0,0.0,0.0,0.0,0.0,,1674217190.035278,121950.0,,,,0.0,0.0,,,,,,,
11487,1674217191.024358,2023 01 20 12:19:51.024,,,,,,,,,,,,,,,,,,,,,,27415.0,0.0,0.0,0.0,0.0,0.0,,1674217191.0242074,121951.0,,,,0.0,0.0,,,,,,,
11488,1674217192.0171835,2023 01 20 12:19:52.017,,,,,,,,,,,,,,,,,,,,,,27419.0,0.0,0.0,0.0,0.0,0.0,,1674217192.0168755,121952.0,,,,0.0,0.0,,,,,,,
11489,1674217193.0202131,2023 01 20 12:19:53.020,,,,,,,,,,,,,,,,,,,,,,27423.0,0.0,0.0,0.0,0.0,0.0,,1674217193.0200634,121953.0,,,,0.0,0.0,,,,,,,
